UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
4659,49611,"London, ON",17-03-2020,"My wife got laid off yesterday because the small retail store she works at got walloped by walk-in business vanishing from COVID-19.

How long are we thinking it's taking EI to process claims right now?",Neutral
4660,49612,Alabama,17-03-2020,I just know that grocery store worker has been through some things the past few days for him to be shocked that I was being patient. #coronavirus https://t.co/OY822eZLNB,Negative
4661,49613,,17-03-2020,A friend visited Gafoors store in Leytonstone and was advised prices have imcresed by head office Called head office and referred to below article Advisor become abrupt and ended call,Positive
4662,49614,Everywhere,17-03-2020,all societies must stay calm we will get thru this in every aspect world leaders must stop worrying about the stock market and inject the money in it's own citizens to help families everywhere to get by  in the world #food and rent and medicine #coronavirus #COVID2019 #COVID19,Positive
4663,49615,,17-03-2020,"Judging by the barren bean shelves in the supermarket, the British public intends to defeat COVID-19 with flatulence.",Negative
4664,49616,Jersey,17-03-2020,Are we ready? 10 consumer #trends from @skift for a post-#coronavirus world ? ? https://t.co/HYyd6C1Ifr https://t.co/g25Q7VUZHs,Positive
4665,49617,"Sheffield, the North",17-03-2020,"A pledge; no supermarket beer until #COVID2019 is over; instead Ill source from @BeerCentralLtd, @TheDramShopUK, @HopHideout and @GreenShopSheff #shoplocal #supportlocal ?",Negative
4666,49618,"San Luis Obispo, CA",17-03-2020,A lone anonymous mystery can. Among the only thing left at a local supermarket today. ? #covid_19 #anonymous #allcannedout #aluminumcan #donotforgetthecanopener https://t.co/W9tvqrtaZZ,Negative
4667,49619,,17-03-2020,Stock Up Don t Hoard A Checklist of What You Need In Case of a Outbreak From medicines to food here s how to create a household plan in case you or your family needs to self quarantine,Positive
4668,49620,,17-03-2020,"During all this #coronavirus panic it's always good to give back to families in need. Donate food, time or money at the #SAFoodBank or any food bank near you https://t.co/2l7t4C4YSs",Negative
4669,49621,"Montréal, Québec",17-03-2020,#Grocers modify #store #hours to #clean and #restock amid #panicbuying https://t.co/dGfoshg31j via @grocerydive #brickandmortar #retail #grocery #pandemic #COVID-19 #CoronaVirus,Neutral
4670,49622,"Montréal, Québec",17-03-2020,#Retail #store #closures in the US could explode because of the #coronavirus https://t.co/S5RqNIxCF8 #brickandmortar #retail #pandemic,Neutral
4671,49623,United Kingdom,17-03-2020,Think twice before becoming a COVID 19 panic buyer   Stocking up excessive amounts of food will only contribute to and prevent the elderly and other vulnerable people from buying food and other goods they need,Extremely Negative
4672,49624,,17-03-2020,I'm enjoying describing any trip to the supermarket as 'If you need me I'll be out panic buying!' and then returning with the usual half a dozen items. #shutdownaustralia #COVID2019,Neutral
4673,49625,AFRICA.,17-03-2020,The Ministry of @RwandaTrade has fixed food prices in order to prevent markets from hiking them during the #coronavirus outbreak. #leadership https://t.co/yi0uatWxOJ,Neutral
4674,49626,Johannesburg,17-03-2020,"@CyrilRamaphosa please fix food prices and other essentials with immediate effect. There are signs of collusion in retail shops on basic items such as hand sanitizers, hand soap and mineral water. 
#CoronaVirusSA 
#Coronavirussouthafrica 
#COVID2019",Extremely Positive
4675,49627,Tatooine,17-03-2020,Can t believe this has to be said but please be respectful and nice to anyone who s working during this time Specifically grocery store employees doctors nurses ER registers etc,Extremely Positive
4676,49628,"Oak Park, IL",17-03-2020,People of all ages can support older adults during this COVID 19 period Know what medications your loved one is taking have extra on hand Monitor food amp other medical supplies Stock up on non perishable food items More at,Extremely Positive
4677,49629,Paris,17-03-2020,"Une centaine de personnes se pressent aux portes dun supermarché à Saint-Denis, en banlieue parisienne, au lendemain de lannonce du Président Macron renforçant les restrictions de déplacement face au #covid_19 #AFP https://t.co/7vEYGrdfQ2",Neutral
4678,49630,"Nairobi, Kenya",17-03-2020,As countries affected by the try to control its spread market and public reactions the fast moving situation has sent ripple effects to people in and the business Will fear for change demand for goods,Extremely Negative
4679,49631,"Los Angeles, Kalifornia ",17-03-2020,"It's the time of the #Deplorables. 
America would collapse without the rough, unsung heroes that grow our food, ship our goods, stock shelves, pump oil, staff our hospitals, fill the pipes with water, put out the fires, police the streets, and keep the lights on. #COVID2019",Neutral
4680,49632,"Los Angeles, Kalifornia ",17-03-2020,"@HalFurman @stevehosid One brave trucker, one fearless nurse, a humble stocker at a supermarket, all of them count more at this time than a half dozen of us with our fancy graduate degrees. They will save our nation yet again. They deserve everyones res",Extremely Positive
4681,49633,"Turfloop, South Africa",17-03-2020,South Africa is not going to run out of food However panic buying will strain the supply chain So calm the fuck down and be considerate of the family that will need that fourth pack of bog roll you re hoarding,Negative
4682,49634,,17-03-2020,"@Tesco @sainsburys @asda @waitrose How about adding the option of donating an item to the food bank whilst online shopping, whilst many avoid the shops and get home deliveries? #COVID2019",Negative
4683,49635,,17-03-2020,Basic protective measure against the new maintain social distancing   Take care get your virtual and go online shopping At for example    ,Positive
4684,49636,,17-03-2020,"Those people who did panic buying are stupid?
 
I said what i said?????
You guys still can buy food during lockdown then why need to do panic buying????? 
#LockDownMalaysia #COVID2019",Extremely Negative
4685,49637,,17-03-2020,The panic buying due to should be an education on how have to survive without food amp water whilst escaping war We are so quick to judge them but not very good at being in their shoes,Extremely Negative
4686,49638,Ontario,17-03-2020,We owe in all areas our gratitude for their incredible sacrifice during But we also must be grateful for the grocery store employees for their sacrifice Many make minimum wage Thank them Tip the checkout cashier when you buy your essentials,Extremely Positive
4687,49639,"New York, USA",17-03-2020,Online grocery shopping first trial #coronavirus #QuarantineLife #Telemedicine #psychtwitter #MedEd #CAPtwitter #WorkFromHome #ParentingInAPandemic https://t.co/yS0a4R8H0k,Neutral
4688,49640,"Montgomery, Alabama",17-03-2020,"Closures, online grocery shopping and elderly-only shopping hours are just some of the ways that businesses are trying to prevent the spread of the coronavirus.
https://t.co/K7OngHXRDY",Neutral
4689,49641,"South Carolina, USA",17-03-2020,Thinking about how serious COVID-19 is let me go the grocery stores and stock up on food ?,Negative
4690,49642,HYD,17-03-2020,Menwhile people overseas fight stole and keep all the fucking masks inside their houses to sale it for absurd expansive prices,Negative
4691,49643,"ÜT: 50.415269,-105.601237",17-03-2020,Just came back from a trip to grocery store lots of empty shelves People are looking so stressed Kudos to cashiers stock clerks anyone working in retail during this challenging times You are under paid and seldom appreciated Thanks to each of you,Negative
4692,49644,"Washington, DC",17-03-2020,".@Sephora will close all stores across the US &amp; Canada through April 3rd due to #coronavirus concerns. Theyll continue paying regular wages &amp; benefits to employees. Online shopping will remain open. Shipping fees, return policies will be adjusted around this hiatus. #COVID19",Positive
4693,49645,St. Louis,17-03-2020,LIVE at the Lemay Schnucks Thank you to all the grocery store workers that are on the front lines right now We are all thankful for you,Extremely Positive
4694,49646,"Barcelona, Cataluña",17-03-2020,"People stand in a queue to enter a supermarket during the outbreak of coronavirus disease (COVID-19) in El Masnou, north Barcelona, Spain, March 17, 2020. REUTERS/ Albert Gea reuters #coronavirusespaña #covid_19 https://t.co/ivL9tXZrtM",Neutral
4695,49647,"Las Vegas, NV",17-03-2020,announced a Emergency Food Fund and has added 43 food distribution sites in Las Vegas Valley to combat those facing economic hardships due to At least one food bank said demand has gone up by 50 via,Extremely Negative
4696,49648,Dubai,17-03-2020,The downturn in prices is short term in nature that may last for months not years As such it is unlikely to affect negotiations for long term contracts which average around 10 years,Neutral
4697,49649,"Santa Cruz, CA",17-03-2020,@MichelCombes @sprint It is concerning that retail employees are forced to work amidst the severity of covid-19.Reduced hours will not deter from viruses spreading.Only one person coming in with covid can affect all employees working as well as customers ,Negative
4698,49650,"San Francisco, CA",17-03-2020,"@British_Airways Nope. @British_Airways has choices here. Prices are higher because ba chooses to raise prices on people trying to return home during a travel ban. Wrong. Evil. 

#COVID2019",Extremely Negative
4699,49651,"Pennsylvania, USA",17-03-2020,How is @GameStop an essential retail store ? #coronavirus,Neutral
4700,49652,"Toronto, Ontario",17-03-2020,If you re going to buy a little extra when grocery shopping this week it should be for those in need in our community We have five food banks in Scarborough Centre they re seeing increasing demand during the COVID 19 pandemic and they need your help,Positive
